,_id,description,Bert_Label,Flair_Label,BL_Label,CE_Label,BLTC_Label,Expert1,Expert2,Expert3,Final_Label
876,CVE-2018-8448,"An elevation of privilege vulnerability exists when Microsoft Exchange Outlook Web Access (OWA) fails to properly handle web requests, aka ""Microsoft Exchange Server Elevation of Privilege Vulnerability."" This affects Microsoft Exchange Server.",server-side request forgery,No Label,privilege escalation,server-side request forgery,privilege escalation,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
877,CVE-2020-16912,"An elevation of privilege vulnerability exists when the Windows Backup Service improperly handles file operations.To exploit this vulnerability, an attacker would first have to gain execution on the victim system, aka 'Windows Backup Service Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-16936, CVE-2020-16972, CVE-2020-16973, CVE-2020-16974, CVE-2020-16975, CVE-2020-16976.",server-side request forgery,code injection,privilege escalation,privilege escalation,privilege escalation,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
878,CVE-2021-31208,"Windows Container Manager Service Elevation of Privilege Vulnerability This CVE ID is unique from CVE-2021-31165, CVE-2021-31167, CVE-2021-31168, CVE-2021-31169.",server-side request forgery,code injection,privilege escalation,privilege escalation,privilege escalation,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
879,CVE-2010-3943,"win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP1 and SP2, Windows Server 2008 Gold, SP2, and R2, and Windows 7 does not properly link driver objects, which allows local users to gain privileges via a crafted application that triggers linked-list corruption, aka ""Win32k Cursor Linking Vulnerability.""",disabling security tools,code injection,privilege escalation,system misconfiguration,privilege escalation,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
880,CVE-2020-0842,"An elevation of privilege vulnerability exists in Windows Installer because of the way Windows Installer handles certain filesystem operations.To exploit the vulnerability, an attacker would require unprivileged execution on the victim system, aka 'Windows Installer Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-0779, CVE-2020-0798, CVE-2020-0814, CVE-2020-0843.",disabling security tools,code injection,unauthorized access,unauthorized access,unauthorized access,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
881,CVE-2020-0667,"An elevation of privilege vulnerability exists in the way that the Windows Search Indexer handles objects in memory, aka 'Windows Search Indexer Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-0666, CVE-2020-0735, CVE-2020-0752.",memory based attack,dns attack,memory based attack,memory based attack,memory based attack,Privilege Escalation,Privilege Escalation,Privilege Escalation,memory based attack
882,CVE-2012-5379,"** DISPUTED ** Untrusted search path vulnerability in the installation functionality in ActivePython 3.2.2.3, when installed in the top-level C:\ directory, might allow local users to gain privileges via a Trojan horse DLL in the C:\Python27 or C:\Python27\Scripts directory, which may be added to the PATH system environment variable by an administrator, as demonstrated by a Trojan horse wlbsctrl.dll file used by the ""IKE and AuthIP IPsec Keying Modules"" system service in Windows Vista SP1, Windows Server 2008 SP2, Windows 7 SP1, and Windows 8 Release Preview. NOTE: CVE disputes this issue because the unsafe PATH is established only by a separate administrative action that is not a default part of the ActivePython installation.",disabling security tools,code injection,unauthorized access,system misconfiguration,unauthorized access,Disputed Entry,Privilege Escalation,Privilege Escalation,privilege escalation
883,CVE-2020-1521,"An elevation of privilege vulnerability exists when the Windows Speech Runtime improperly handles memory.To exploit this vulnerability, an attacker would first have to gain execution on the victim system, aka 'Windows Speech Runtime Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-1522.",memory based attack,code injection,memory based attack,memory based attack,memory based attack,Privilege Escalation,Privilege Escalation,Privilege Escalation,memory based attack
884,CVE-2020-1344,"An elevation of privilege vulnerability exists in the way that the Windows WalletService handles objects in memory, aka 'Windows WalletService Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-1362, CVE-2020-1369.",memory based attack,code injection,memory based attack,privilege escalation,memory based attack,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
885,CVE-2020-0897,"An elevation of privilege vulnerability exists when the Windows Work Folder Service improperly handles file operations, aka 'Windows Work Folder Service Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-0777, CVE-2020-0797, CVE-2020-0800, CVE-2020-0864, CVE-2020-0865, CVE-2020-0866.",disabling security tools,code injection,privilege escalation,privilege escalation,privilege escalation,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
886,CVE-2019-1132,"An elevation of privilege vulnerability exists in Windows when the Win32k component fails to properly handle objects in memory, aka 'Win32k Elevation of Privilege Vulnerability'.",memory based attack,code injection,memory based attack,unauthorized access,memory based attack,Privilege Escalation,Privilege Escalation,Privilege Escalation,memory based attack
887,CVE-2021-1689,Windows Multipoint Management Elevation of Privilege Vulnerability,memory based attack,code injection,privilege escalation,unauthorized access,privilege escalation,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
888,CVE-2020-1017,"An elevation of privilege vulnerability exists in the way the Windows Push Notification Service handles objects in memory, aka 'Windows Push Notification Service Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-0940, CVE-2020-1001, CVE-2020-1006.",memory based attack,code injection,memory based attack,privilege escalation,memory based attack,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
889,CVE-2013-1273,"Race condition in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges, and consequently read the contents of arbitrary kernel memory locations, via a crafted application, a different vulnerability than other CVEs listed in MS13-016.",disabling security tools,code injection,unauthorized access,sensitive data exposure,unauthorized access,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
890,CVE-2020-1144,"An elevation of privilege vulnerability exists when the Windows State Repository Service improperly handles objects in memory, aka 'Windows State Repository Service Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-1124, CVE-2020-1131, CVE-2020-1134, CVE-2020-1184, CVE-2020-1185, CVE-2020-1186, CVE-2020-1187, CVE-2020-1188, CVE-2020-1189, CVE-2020-1190, CVE-2020-1191.",memory based attack,code injection,memory based attack,privilege escalation,memory based attack,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
891,CVE-2020-1025,"An elevation of privilege vulnerability exists when Microsoft SharePoint Server and Skype for Business Server improperly handle OAuth token validation, aka 'Microsoft Office Elevation of Privilege Vulnerability'.",server-side request forgery,code injection,unauthorized access,unauthorized access,unauthorized access,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
892,CVE-2009-1125,"The kernel in Microsoft Windows 2000 SP4, XP SP2 and SP3, Server 2003 SP2, Vista Gold, SP1, and SP2, and Server 2008 SP2 does not properly validate an argument to an unspecified system call, which allows local users to gain privileges via a crafted application, aka ""Windows Driver Class Registration Vulnerability.""",server-side request forgery,code injection,unauthorized access,system misconfiguration,unauthorized access,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
893,CVE-2015-2553,"The kernel in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT Gold and 8.1, and Windows 10 mishandles junctions during mountpoint creation, which makes it easier for local users to gain privileges by leveraging certain sandbox access, aka ""Windows Mount Point Elevation of Privilege Vulnerability.""",disabling security tools,code injection,privilege escalation,privilege escalation,privilege escalation,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
894,CVE-2020-1166,"An elevation of privilege vulnerability exists when Windows improperly handles calls to Clipboard Service, aka 'Windows Clipboard Service Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-1111, CVE-2020-1121, CVE-2020-1165.",unauthorized access,code injection,unauthorized access,unauthorized access,unauthorized access,Privilege Escalation,Privilege Escalation,Privilege Escalation,unauthorized access
895,CVE-2021-24096,Windows Kernel Elevation of Privilege Vulnerability,memory based attack,system misconfiguration,privilege escalation,unauthorized access,privilege escalation,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
896,CVE-2013-1255,"Race condition in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges, and consequently read the contents of arbitrary kernel memory locations, via a crafted application, a different vulnerability than other CVEs listed in MS13-016.",disabling security tools,code injection,unauthorized access,sensitive data exposure,unauthorized access,Privilege Escalation,Privilege Escalation,Privilege Escalation,privilege escalation
